Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_group,montly_income_per_year_at_company,Experience_Internal,stagnation_in_role,JobRole_Department
21,0,Travel_Rarely,546,Research & Development,5,1 - Below College,Medical,3 - High,Male,97,3 - High,1,Research Scientist,4 - Very High,Single,3117,26009,1,Y,No,18,3- Excellent,3 - High,0,3,2,3 - Better,2,2,2,2,18-24,1039.0,0.6666666666666666,1.0,Research Scientist_Research & Development
18,1,Travel_Frequently,544,Sales,3,2 - College,Medical,2 - Medium,Female,70,3 - High,1,Sales Representative,4 - Very High,Single,1569,18420,1,Y,Yes,12,3- Excellent,3 - High,0,0,2,4 - Best,0,0,0,0,18-24,1569.0,,0.0,Sales Representative_Sales
47,0,Travel_Rarely,1176,Human Resources,26,4 - Master,Life Sciences,4 - Very High,Female,98,3 - High,5,Manager,3 - High,Married,19658,5220,3,Y,No,11,3- Excellent,3 - High,1,27,2,3 - Better,5,2,1,0,45-54,3276.3333333333335,0.18518518518518517,0.4,Manager_Human Resources
39,0,Travel_Rarely,170,Research & Development,3,2 - College,Medical,3 - High,Male,76,2 - Medium,2,Laboratory Technician,3 - High,Divorced,3069,10302,0,Y,No,15,3- Excellent,4 - Very High,1,11,3,3 - Better,10,8,0,7,35-44,279.0,0.9090909090909091,0.8,Laboratory Technician_Research & Development
40,0,Travel_Rarely,884,Research & Development,15,3 - Bachelor,Life Sciences,1 - Low,Female,80,2 - Medium,3,Manufacturing Director,3 - High,Married,10435,25800,1,Y,No,13,3- Excellent,4 - Very High,2,18,2,3 - Better,18,15,14,12,35-44,549.2105263157895,1.0,0.8333333333333334,Manufacturing Director_Research & Development
35,0,Non-Travel,208,Research & Development,8,4 - Master,Life Sciences,3 - High,Female,52,3 - High,2,Healthcare Representative,3 - High,Married,4148,12250,1,Y,No,12,3- Excellent,4 - Very High,1,15,5,3 - Better,14,11,2,9,35-44,276.53333333333336,0.9333333333333333,0.7857142857142857,Healthcare Representative_Research & Development
37,0,Travel_Rarely,671,Research & Development,19,3 - Bachelor,Life Sciences,3 - High,Male,85,3 - High,2,Manufacturing Director,3 - High,Married,5768,26493,3,Y,No,17,3- Excellent,1 - Low,3,9,2,2- Good,4,3,0,2,35-44,1153.6,0.4444444444444444,0.75,Manufacturing Director_Research & Development
39,0,Travel_Frequently,711,Research & Development,4,3 - Bachelor,Medical,1 - Low,Female,81,3 - High,2,Manufacturing Director,3 - High,Single,5042,3140,0,Y,No,13,3- Excellent,4 - Very High,0,10,2,1- Bad,9,2,3,8,35-44,504.2,0.9,0.2222222222222222,Manufacturing Director_Research & Development
45,0,Travel_Rarely,1329,Research & Development,2,2 - College,Other,4 - Very High,Female,59,2 - Medium,2,Manufacturing Director,4 - Very High,Divorced,5770,5388,1,Y,No,19,3- Excellent,1 - Low,2,10,3,3 - Better,10,7,3,9,45-54,524.5454545454545,1.0,0.7,Manufacturing Director_Research & Development
38,0,Travel_Rarely,397,Research & Development,2,2 - College,Medical,4 - Very High,Female,54,2 - Medium,3,Manufacturing Director,3 - High,Married,7756,14199,3,Y,Yes,19,3- Excellent,4 - Very High,1,10,6,4 - Best,5,4,0,2,35-44,1292.6666666666667,0.5,0.8,Manufacturing Director_Research & Development
35,1,Travel_Rarely,737,Sales,10,3 - Bachelor,Medical,4 - Very High,Male,55,2 - Medium,3,Sales Executive,1 - Low,Married,10306,21530,9,Y,No,17,3- Excellent,3 - High,0,15,3,3 - Better,13,12,6,0,35-44,736.1428571428571,0.8666666666666667,0.9230769230769231,Sales Executive_Sales
37,0,Travel_Rarely,1470,Research & Development,10,3 - Bachelor,Medical,2 - Medium,Female,71,3 - High,1,Research Scientist,2 - Medium,Married,3936,9953,1,Y,No,11,3- Excellent,1 - Low,1,8,2,1- Bad,8,4,7,7,35-44,437.3333333333333,1.0,0.5,Research Scientist_Research & Development
40,0,Travel_Rarely,448,Research & Development,16,3 - Bachelor,Life Sciences,3 - High,Female,84,3 - High,3,Manufacturing Director,4 - Very High,Single,7945,19948,6,Y,Yes,15,3- Excellent,4 - Very High,0,18,2,2- Good,4,2,3,3,35-44,1589.0,0.2222222222222222,0.5,Manufacturing Director_Research & Development
44,0,Travel_Frequently,602,Human Resources,1,5 - Doctorate,Human Resources,1 - Low,Male,37,3 - High,2,Human Resources,4 - Very High,Married,5743,10503,4,Y,Yes,11,3- Excellent,3 - High,0,14,3,3 - Better,10,7,0,2,35-44,522.0909090909091,0.7142857142857143,0.7,Human Resources_Human Resources
48,0,Travel_Frequently,365,Research & Development,4,5 - Doctorate,Medical,3 - High,Male,89,2 - Medium,4,Manager,4 - Very High,Married,15202,5602,2,Y,No,25,4 - Outstanding,2 - Medium,1,23,3,3 - Better,2,2,2,2,45-54,5067.333333333333,0.08695652173913043,1.0,Manager_Research & Development
35,1,Travel_Rarely,763,Sales,15,2 - College,Medical,1 - Low,Male,59,1 - Low,2,Sales Executive,4 - Very High,Divorced,5440,22098,6,Y,Yes,14,3- Excellent,4 - Very High,2,7,2,2- Good,2,2,2,2,35-44,1813.3333333333333,0.2857142857142857,1.0,Sales Executive_Sales
24,0,Travel_Frequently,567,Research & Development,2,1 - Below College,Technical Degree,1 - Low,Female,32,3 - High,1,Research Scientist,4 - Very High,Single,3760,17218,1,Y,Yes,13,3- Excellent,3 - High,0,6,2,3 - Better,6,3,1,3,18-24,537.1428571428571,1.0,0.5,Research Scientist_Research & Development
27,0,Travel_Rarely,486,Research & Development,8,3 - Bachelor,Medical,2 - Medium,Female,86,4 - Very High,1,Research Scientist,3 - High,Married,3517,22490,7,Y,No,17,3- Excellent,1 - Low,0,5,0,3 - Better,3,2,0,2,25-34,879.25,0.6,0.6666666666666666,Research Scientist_Research & Development
27,0,Travel_Frequently,591,Research & Development,2,3 - Bachelor,Medical,4 - Very High,Male,87,3 - High,1,Research Scientist,4 - Very High,Single,2580,6297,2,Y,No,13,3- Excellent,3 - High,0,6,0,2- Good,4,2,1,2,25-34,516.0,0.6666666666666666,0.5,Research Scientist_Research & Development
40,1,Travel_Rarely,1329,Research & Development,7,3 - Bachelor,Life Sciences,1 - Low,Male,73,3 - High,1,Laboratory Technician,1 - Low,Single,2166,3339,3,Y,Yes,14,3- Excellent,2 - Medium,0,10,3,1- Bad,4,2,0,3,35-44,433.2,0.4,0.5,Laboratory Technician_Research & Development
29,0,Travel_Rarely,469,Sales,10,3 - Bachelor,Medical,3 - High,Male,42,2 - Medium,2,Sales Executive,3 - High,Single,5869,23413,9,Y,No,11,3- Excellent,3 - High,0,8,2,3 - Better,5,2,1,4,25-34,978.1666666666666,0.625,0.4,Sales Executive_Sales
36,0,Travel_Rarely,711,Research & Development,5,4 - Master,Life Sciences,2 - Medium,Female,42,3 - High,3,Healthcare Representative,1 - Low,Married,8008,22792,4,Y,No,12,3- Excellent,3 - High,2,9,6,3 - Better,3,2,0,2,35-44,2002.0,0.3333333333333333,0.6666666666666666,Healthcare Representative_Research & Development
25,0,Travel_Frequently,772,Research & Development,2,1 - Below College,Life Sciences,4 - Very High,Male,77,4 - Very High,2,Manufacturing Director,3 - High,Divorced,5206,4973,1,Y,No,17,3- Excellent,3 - High,2,7,6,3 - Better,7,7,0,7,25-34,650.75,1.0,1.0,Manufacturing Director_Research & Development
39,0,Travel_Rarely,492,Research & Development,12,3 - Bachelor,Medical,4 - Very High,Male,66,3 - High,2,Manufacturing Director,2 - Medium,Married,5295,7693,4,Y,No,21,4 - Outstanding,3 - High,0,7,3,3 - Better,5,4,1,0,35-44,882.5,0.7142857142857143,0.8,Manufacturing Director_Research & Development
49,0,Travel_Rarely,301,Research & Development,22,4 - Master,Other,1 - Low,Female,72,3 - High,4,Research Director,2 - Medium,Married,16413,3498,3,Y,No,16,3- Excellent,2 - Medium,2,27,2,3 - Better,4,2,1,2,45-54,3282.6,0.14814814814814814,0.5,Research Director_Research & Development
50,0,Travel_Rarely,813,Research & Development,17,5 - Doctorate,Life Sciences,4 - Very High,Female,50,2 - Medium,3,Research Director,1 - Low,Divorced,13269,21981,5,Y,No,15,3- Excellent,3 - High,3,19,3,3 - Better,14,11,1,11,45-54,884.6,0.7368421052631579,0.7857142857142857,Research Director_Research & Development
20,0,Travel_Rarely,1141,Sales,2,3 - Bachelor,Medical,3 - High,Female,31,3 - High,1,Sales Representative,3 - High,Single,2783,13251,1,Y,No,19,3- Excellent,1 - Low,0,2,3,3 - Better,2,2,2,2,18-24,927.6666666666666,1.0,1.0,Sales Representative_Sales
34,0,Travel_Rarely,1130,Research & Development,3,3 - Bachelor,Life Sciences,4 - Very High,Female,66,3 - High,2,Research Scientist,2 - Medium,Divorced,5433,19332,1,Y,No,12,3- Excellent,3 - High,1,11,2,3 - Better,11,8,7,9,25-34,452.75,1.0,0.7272727272727273,Research Scientist_Research & Development
36,0,Travel_Rarely,311,Research & Development,7,3 - Bachelor,Life Sciences,1 - Low,Male,77,3 - High,1,Laboratory Technician,2 - Medium,Single,2013,10950,2,Y,No,11,3- Excellent,3 - High,0,15,4,3 - Better,4,3,1,3,35-44,402.6,0.26666666666666666,0.75,Laboratory Technician_Research & Development
49,0,Travel_Rarely,465,Research & Development,6,1 - Below College,Life Sciences,3 - High,Female,41,2 - Medium,4,Healthcare Representative,3 - High,Married,13966,11652,2,Y,Yes,19,3- Excellent,2 - Medium,1,30,3,3 - Better,15,11,2,12,45-54,872.875,0.5,0.7333333333333333,Healthcare Representative_Research & Development
36,0,Non-Travel,894,Research & Development,1,4 - Master,Medical,4 - Very High,Female,33,2 - Medium,2,Manufacturing Director,3 - High,Married,4374,15411,0,Y,No,15,3- Excellent,3 - High,0,4,6,3 - Better,3,2,1,2,35-44,1093.5,0.75,0.6666666666666666,Manufacturing Director_Research & Development
36,0,Travel_Rarely,1040,Research & Development,3,2 - College,Life Sciences,4 - Very High,Male,79,4 - Very High,2,Healthcare Representative,1 - Low,Divorced,6842,26308,6,Y,No,20,4 - Outstanding,1 - Low,1,13,3,3 - Better,5,4,0,4,35-44,1140.3333333333333,0.38461538461538464,0.8,Healthcare Representative_Research & Development
54,0,Travel_Rarely,584,Research & Development,22,5 - Doctorate,Medical,2 - Medium,Female,91,3 - High,4,Manager,3 - High,Married,17426,18685,3,Y,No,25,4 - Outstanding,3 - High,1,36,6,3 - Better,10,8,4,7,45-54,1584.1818181818182,0.2777777777777778,0.8,Manager_Research & Development
43,0,Travel_Rarely,1291,Research & Development,15,2 - College,Life Sciences,3 - High,Male,65,2 - Medium,4,Research Director,3 - High,Married,17603,3525,1,Y,No,24,4 - Outstanding,1 - Low,1,14,3,3 - Better,14,10,6,11,35-44,1173.5333333333333,1.0,0.7142857142857143,Research Director_Research & Development
35,1,Travel_Frequently,880,Sales,12,4 - Master,Other,4 - Very High,Male,36,3 - High,2,Sales Executive,4 - Very High,Single,4581,10414,3,Y,Yes,24,4 - Outstanding,1 - Low,0,13,2,4 - Best,11,9,6,7,35-44,381.75,0.8461538461538461,0.8181818181818182,Sales Executive_Sales
38,0,Travel_Frequently,1189,Research & Development,1,3 - Bachelor,Life Sciences,4 - Very High,Male,90,3 - High,2,Research Scientist,4 - Very High,Married,4735,9867,7,Y,No,15,3- Excellent,4 - Very High,2,19,4,4 - Best,13,11,2,9,35-44,338.2142857142857,0.6842105263157895,0.8461538461538461,Research Scientist_Research & Development
29,0,Travel_Rarely,991,Sales,5,3 - Bachelor,Medical,1 - Low,Male,43,2 - Medium,2,Sales Executive,2 - Medium,Divorced,4187,3356,1,Y,Yes,13,3- Excellent,2 - Medium,1,10,3,2- Good,10,0,0,9,25-34,380.6363636363636,1.0,0.0,Sales Executive_Sales
33,0,Travel_Rarely,392,Sales,2,4 - Master,Medical,4 - Very High,Male,93,3 - High,2,Sales Executive,4 - Very High,Divorced,5505,3921,1,Y,No,14,3- Excellent,3 - High,2,6,5,3 - Better,6,2,0,4,25-34,786.4285714285714,1.0,0.3333333333333333,Sales Executive_Sales
32,0,Travel_Rarely,977,Research & Development,2,3 - Bachelor,Medical,4 - Very High,Male,45,3 - High,2,Research Scientist,2 - Medium,Divorced,5470,25518,0,Y,No,13,3- Excellent,3 - High,2,10,4,2- Good,9,5,1,6,25-34,547.0,0.9,0.5555555555555556,Research Scientist_Research & Development
31,0,Travel_Rarely,1112,Sales,5,4 - Master,Life Sciences,1 - Low,Female,67,3 - High,2,Sales Executive,4 - Very High,Married,5476,22589,1,Y,No,11,3- Excellent,1 - Low,2,10,2,3 - Better,10,0,0,2,25-34,497.8181818181818,1.0,0.0,Sales Executive_Sales
49,0,Travel_Rarely,464,Research & Development,16,3 - Bachelor,Medical,4 - Very High,Female,74,3 - High,1,Laboratory Technician,1 - Low,Divorced,2587,24941,4,Y,Yes,16,3- Excellent,2 - Medium,1,17,2,2- Good,2,2,2,2,45-54,862.3333333333334,0.11764705882352941,1.0,Laboratory Technician_Research & Development
38,0,Travel_Frequently,148,Research & Development,2,3 - Bachelor,Medical,4 - Very High,Female,42,2 - Medium,1,Laboratory Technician,2 - Medium,Single,2440,23826,1,Y,No,22,4 - Outstanding,2 - Medium,0,4,3,3 - Better,4,3,3,3,35-44,488.0,1.0,0.75,Laboratory Technician_Research & Development
47,0,Travel_Rarely,1225,Sales,2,4 - Master,Life Sciences,2 - Medium,Female,47,4 - Very High,4,Manager,2 - Medium,Divorced,15972,21086,6,Y,No,14,3- Excellent,3 - High,3,29,2,3 - Better,3,2,1,2,45-54,3993.0,0.10344827586206896,0.6666666666666666,Manager_Sales
49,0,Travel_Rarely,809,Research & Development,1,3 - Bachelor,Life Sciences,3 - High,Male,36,3 - High,4,Manager,3 - High,Single,15379,22384,4,Y,No,14,3- Excellent,1 - Low,0,23,2,3 - Better,8,7,0,0,45-54,1708.7777777777778,0.34782608695652173,0.875,Manager_Research & Development
41,0,Travel_Rarely,1206,Sales,23,2 - College,Life Sciences,4 - Very High,Male,80,3 - High,3,Sales Executive,3 - High,Single,7082,11591,3,Y,Yes,16,3- Excellent,4 - Very High,0,21,2,3 - Better,2,0,0,2,35-44,2360.6666666666665,0.09523809523809523,0.0,Sales Executive_Sales
20,0,Travel_Rarely,727,Sales,9,1 - Below College,Life Sciences,4 - Very High,Male,54,3 - High,1,Sales Representative,1 - Low,Single,2728,21082,1,Y,No,11,3- Excellent,1 - Low,0,2,3,3 - Better,2,2,0,2,18-24,909.3333333333334,1.0,1.0,Sales Representative_Sales
33,0,Non-Travel,530,Sales,16,3 - Bachelor,Life Sciences,3 - High,Female,36,3 - High,2,Sales Executive,4 - Very High,Divorced,5368,16130,1,Y,Yes,25,4 - Outstanding,3 - High,1,7,2,3 - Better,6,5,1,2,25-34,766.8571428571429,0.8571428571428571,0.8333333333333334,Sales Executive_Sales
36,0,Travel_Rarely,1351,Research & Development,26,4 - Master,Life Sciences,1 - Low,Male,80,3 - High,2,Healthcare Representative,3 - High,Married,5347,7419,6,Y,No,14,3- Excellent,2 - Medium,2,10,2,2- Good,3,2,0,2,35-44,1336.75,0.3,0.6666666666666666,Healthcare Representative_Research & Development
44,0,Travel_Rarely,528,Human Resources,1,3 - Bachelor,Life Sciences,3 - High,Female,44,3 - High,1,Human Resources,4 - Very High,Divorced,3195,4167,4,Y,Yes,18,3- Excellent,1 - Low,3,8,2,3 - Better,2,2,2,2,35-44,1065.0,0.25,1.0,Human Resources_Human Resources
23,1,Travel_Rarely,1320,Research & Development,8,1 - Below College,Medical,4 - Very High,Male,93,2 - Medium,1,Laboratory Technician,3 - High,Single,3989,20586,1,Y,Yes,11,3- Excellent,1 - Low,0,5,2,3 - Better,5,4,1,2,18-24,664.8333333333334,1.0,0.8,Laboratory Technician_Research & Development
38,0,Travel_Rarely,1495,Research & Development,4,2 - College,Medical,4 - Very High,Female,87,3 - High,1,Laboratory Technician,3 - High,Married,3306,26176,7,Y,No,19,3- Excellent,4 - Very High,1,7,5,2- Good,0,0,0,0,35-44,3306.0,0.0,0.0,Laboratory Technician_Research & Development
53,0,Travel_Rarely,1395,Research & Development,24,4 - Master,Medical,2 - Medium,Male,48,4 - Very High,3,Healthcare Representative,4 - Very High,Married,7005,3458,3,Y,No,15,3- Excellent,3 - High,0,11,2,3 - Better,4,3,1,2,45-54,1401.0,0.36363636363636365,0.75,Healthcare Representative_Research & Development
48,1,Travel_Frequently,708,Sales,7,2 - College,Medical,4 - Very High,Female,95,3 - High,1,Sales Representative,3 - High,Married,2655,11740,2,Y,Yes,11,3- Excellent,3 - High,2,19,3,3 - Better,9,7,7,7,45-54,265.5,0.47368421052631576,0.7777777777777778,Sales Representative_Sales
32,1,Travel_Rarely,1259,Research & Development,2,4 - Master,Life Sciences,4 - Very High,Male,95,3 - High,1,Laboratory Technician,2 - Medium,Single,1393,24852,1,Y,No,12,3- Excellent,1 - Low,0,1,2,3 - Better,1,0,0,0,25-34,696.5,1.0,0.0,Laboratory Technician_Research & Development
26,0,Non-Travel,786,Research & Development,7,3 - Bachelor,Medical,4 - Very High,Male,76,3 - High,1,Laboratory Technician,4 - Very High,Single,2570,11925,1,Y,No,20,4 - Outstanding,3 - High,0,7,5,3 - Better,7,7,5,7,25-34,321.25,1.0,1.0,Laboratory Technician_Research & Development
55,0,Travel_Rarely,1441,Research & Development,22,3 - Bachelor,Technical Degree,1 - Low,Male,94,2 - Medium,1,Research Scientist,2 - Medium,Divorced,3537,23737,5,Y,No,12,3- Excellent,4 - Very High,1,8,1,3 - Better,4,2,1,2,55-64,707.4,0.5,0.5,Research Scientist_Research & Development
34,0,Travel_Rarely,1157,Research & Development,5,2 - College,Medical,2 - Medium,Male,57,2 - Medium,2,Laboratory Technician,4 - Very High,Married,3986,11912,1,Y,No,14,3- Excellent,3 - High,1,15,3,4 - Best,15,10,4,13,25-34,249.125,1.0,0.6666666666666666,Laboratory Technician_Research & Development
60,0,Travel_Rarely,370,Research & Development,1,4 - Master,Medical,3 - High,Male,92,1 - Low,3,Healthcare Representative,4 - Very High,Divorced,10883,20467,3,Y,No,20,4 - Outstanding,3 - High,1,19,2,4 - Best,1,0,0,0,55-64,5441.5,0.05263157894736842,0.0,Healthcare Representative_Research & Development
33,0,Travel_Rarely,267,Research & Development,21,3 - Bachelor,Medical,2 - Medium,Male,79,4 - Very High,1,Laboratory Technician,2 - Medium,Married,2028,13637,1,Y,No,18,3- Excellent,4 - Very High,3,14,6,3 - Better,14,11,2,13,25-34,135.2,1.0,0.7857142857142857,Laboratory Technician_Research & Development
37,0,Travel_Frequently,1278,Sales,1,4 - Master,Medical,3 - High,Male,31,1 - Low,2,Sales Executive,4 - Very High,Divorced,9525,7677,1,Y,No,14,3- Excellent,3 - High,2,6,2,2- Good,6,3,1,3,35-44,1360.7142857142858,1.0,0.5,Sales Executive_Sales
34,0,Travel_Rarely,678,Research & Development,19,3 - Bachelor,Life Sciences,2 - Medium,Female,35,2 - Medium,1,Research Scientist,4 - Very High,Married,2929,20338,1,Y,No,12,3- Excellent,2 - Medium,0,10,3,3 - Better,10,9,8,7,25-34,266.27272727272725,1.0,0.9,Research Scientist_Research & Development
23,1,Travel_Rarely,427,Sales,7,3 - Bachelor,Life Sciences,3 - High,Male,99,3 - High,1,Sales Representative,4 - Very High,Divorced,2275,25103,1,Y,Yes,21,4 - Outstanding,2 - Medium,1,3,2,3 - Better,3,2,0,2,18-24,568.75,1.0,0.6666666666666666,Sales Representative_Sales
44,0,Travel_Rarely,921,Research & Development,2,3 - Bachelor,Life Sciences,3 - High,Female,96,4 - Very High,3,Healthcare Representative,4 - Very High,Married,7879,14810,1,Y,Yes,19,3- Excellent,2 - Medium,1,9,2,3 - Better,8,7,6,7,35-44,875.4444444444445,0.8888888888888888,0.875,Healthcare Representative_Research & Development
35,0,Travel_Frequently,146,Research & Development,2,4 - Master,Medical,1 - Low,Male,79,2 - Medium,1,Research Scientist,4 - Very High,Single,4930,13970,0,Y,Yes,14,3- Excellent,3 - High,0,6,2,4 - Best,5,4,1,4,35-44,821.6666666666666,0.8333333333333334,0.8,Research Scientist_Research & Development
43,0,Travel_Rarely,1179,Sales,2,3 - Bachelor,Medical,4 - Very High,Male,73,3 - High,2,Sales Executive,4 - Very High,Married,7847,6069,1,Y,Yes,17,3- Excellent,1 - Low,1,10,3,3 - Better,10,9,8,8,35-44,713.3636363636364,1.0,0.9,Sales Executive_Sales
24,0,Travel_Rarely,581,Research & Development,9,3 - Bachelor,Medical,3 - High,Male,62,4 - Very High,1,Research Scientist,3 - High,Married,4401,17616,1,Y,No,16,3- Excellent,4 - Very High,1,5,1,3 - Better,5,3,0,4,18-24,733.5,1.0,0.6,Research Scientist_Research & Development
41,0,Travel_Rarely,918,Sales,6,3 - Bachelor,Marketing,4 - Very High,Male,35,3 - High,3,Sales Executive,3 - High,Single,9241,15869,1,Y,No,12,3- Excellent,2 - Medium,0,10,3,3 - Better,10,8,8,7,35-44,840.0909090909091,1.0,0.8,Sales Executive_Sales
29,0,Travel_Rarely,1082,Research & Development,9,4 - Master,Medical,4 - Very High,Female,43,3 - High,1,Laboratory Technician,3 - High,Married,2974,25412,9,Y,No,17,3- Excellent,3 - High,1,9,2,3 - Better,5,3,1,2,25-34,495.6666666666667,0.5555555555555556,0.6,Laboratory Technician_Research & Development
36,0,Travel_Rarely,530,Sales,2,4 - Master,Life Sciences,3 - High,Female,51,3 - High,2,Sales Representative,4 - Very High,Single,4502,7439,3,Y,No,15,3- Excellent,3 - High,0,17,2,2- Good,13,7,6,7,35-44,321.57142857142856,0.7647058823529411,0.5384615384615384,Sales Representative_Sales
45,0,Non-Travel,1238,Research & Development,1,1 - Below College,Life Sciences,3 - High,Male,74,2 - Medium,3,Healthcare Representative,3 - High,Married,10748,3395,3,Y,No,23,4 - Outstanding,4 - Very High,1,25,3,2- Good,23,15,14,4,45-54,447.8333333333333,0.92,0.6521739130434783,Healthcare Representative_Research & Development
